gig_title,gig_url,rating_raw,seller_level_raw,price_raw,rating,review_count,price_pkr,seller_level,title_clean,title_word_count,seller_username,listing_position,log_price_pkr,log_review_count,cluster,niche_name,predicted_review
I will do data analysis and website development,https://www.fiverr.com/shubhanksharma/do-data-analysis-and-website-development?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=3&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=ca006f97-3b39-489a-ac4e-dd504d6a9b2e,,,"PKR 6,526",,,6526,Unknown,i will do data analysis and website development,8,shubhanksharma,3,8.783702698635217,,4,python / analysis / using,2.8907374198935436
"I will help in calculus, linear algebra, numerical analysis, geometry",https://www.fiverr.com/aisha_khan60/help-in-calculus-linear-algebra-numerical-analysis-geometry?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=4&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=5afe88b3-9fe2-4c00-aad3-922d2e88f406,,,"PKR 1,088",,,1088,Unknown,i will help in calculus linear algebra numerical analysis geometry,10,aisha_khan60,4,6.9930151229329605,,1,data / help / provide,7.720518012588673
I will assist you in your omic data analysis,https://www.fiverr.com/zehraitrat/assist-you-in-your-omic-data-analysis?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=5&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=4ceefb10-6e1f-4d8f-94a6-e73e25f254dd,,,"PKR 6,526",,,6526,Unknown,i will assist you in your omic data analysis,9,zehraitrat,5,8.783702698635217,,4,python / analysis / using,4.984758688043685
I will develop ssis package to import a delimited file into a database table,https://www.fiverr.com/ommshakya/develop-microsoft-ssis-packages-to-implement-etl-elt-data-migration?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=6&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=5c2be1a0-9fcb-4b6d-a283-32db61239bea,,,"PKR 8,701",,,8701,Unknown,i will develop ssis package to import a delimited file into a database table,14,ommshakya,6,9.071308163280625,,7,develop / develop data / data,9.23022302813235
I will convert your etl or elt requirements into sql queries,https://www.fiverr.com/thesqldev/convert-your-etl-elt-requirements-into-sql-queries?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=7&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=4c80bdc7-2c74-4938-8e64-69b0576965ec,,,"PKR 3,263",,,3263,Unknown,i will convert your etl or elt requirements into sql queries,11,thesqldev,7,8.090708716083997,,8,etl / data / create,2.2061735572233925
I will help you in data modelling etl data warehouse solutions,https://www.fiverr.com/pranjalgupta440/help-you-in-data-modelling-etl-data-warehouse-solutions?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=8&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=d2b3e456-6f44-4142-a069-18c9bf0d6267,,,"PKR 3,263",,,3263,Unknown,i will help you in data modelling etl data warehouse solutions,11,pranjalgupta440,8,8.090708716083997,,8,etl / data / create,2.5631801851874116
"I will help in calculus, discrete math, business math, geometry, ode",https://www.fiverr.com/aisha_khan60/help-in-calculus-discrete-math-business-math-geometry-ode?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=9&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=3a5c42a6-a255-4de4-8d44-97e8be0460f0,,,"PKR 1,088",,,1088,Unknown,i will help in calculus discrete math business math geometry ode,11,aisha_khan60,9,6.9930151229329605,,1,data / help / provide,4.834881246655633
I will plot 2d and 3d curves using matlab and debug matlab code,https://www.fiverr.com/dishannavishka/do-2d-and-3d-curve-fitting-using-matlab?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=10&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=8b19011f-362c-4455-9448-0591b88f9d78,,,"PKR 1,088",,,1088,Unknown,i will plot 2d and 3d curves using matlab and debug matlab code,13,dishannavishka,10,6.9930151229329605,,1,data / help / provide,3.2633617352832855
"I will be you azure architect,databricks,synapse ,power bi and py developer and support",https://www.fiverr.com/averes001/be-you-azure-architect-databricks-synapse-power-bi-and-py-developer-and-support?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=11&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=ee9cfc3e-2f45-43ac-94f3-4b37641f69b2,,,"PKR 8,701",,,8701,Unknown,i will be you azure architect databricks synapse power bi and py developer and support,15,averes001,11,9.071308163280625,,1,data / help / provide,2.444171056337271
I will build your business etl pipelines to move data seamlessly,https://www.fiverr.com/ritsch/an-expert-in-optimizing-your-business-for-higher-visibility?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=12&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=7ef639e3-5739-4c33-9104-a96a083043f6,,,"PKR 21,752",,,21752,Unknown,i will build your business etl pipelines to move data seamlessly,11,ritsch,12,9.987506958039702,,8,etl / data / create,1.2844324580521742
"I will design and develope database projects,queries, er diagrams",https://www.fiverr.com/zaighamnaveed/design-your-database-in-oracle-sql-or-apex?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=13&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=8b3ccbff-b7eb-4563-9de9-8feddd750285,5.0(2),,"PKR 5,438",5.0,2.0,5438,Unknown,i will design and develope database projects queries er diagrams,10,zaighamnaveed,13,8.60135049942296,1.0986122886681098,1,data / help / provide,3.864944229224645
"I will do excel, CSV data cleaning using python",https://www.fiverr.com/muhammadtari640/do-data-cleaning-using-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=14&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=0d5c2b0e-8256-415e-bc4a-fb18db5cb3f1,,,"PKR 1,088",,,1088,Unknown,i will do excel csv data cleaning using python,9,muhammadtari640,14,6.9930151229329605,,4,python / analysis / using,7.576638096221254
I will develop qlik app and automated data loader for qlik apps,https://www.fiverr.com/m_chonchol/develop-qlik-sense-automated-data-loader-for-your-qlik-apps?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=15&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=eb90aa76-4d9c-47e4-999e-1efca1b374c7,,,"PKR 9,788",,,9788,Unknown,i will develop qlik app and automated data loader for qlik apps,12,m_chonchol,15,9.18901458526143,,7,develop / develop data / data,2.7120733283265817
I will do your data integration and analytics,https://www.fiverr.com/peterdupreez/do-your-data-integration-and-analytics?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=16&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=6cd03b4a-b6df-435e-b94b-d2d2a7051dda,,,"PKR 9,788",,,9788,Unknown,i will do your data integration and analytics,8,peterdupreez,16,9.18901458526143,,1,data / help / provide,2.810252215028755
I will write bigquery queries for you,https://www.fiverr.com/akileshraj/write-bigquery-queries-for-you?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=17&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=c6364013-37c0-4e5f-9aed-099af2bdc990,,,"PKR 4,351",,,4351,Unknown,i will write bigquery queries for you,7,akileshraj,17,8.378390788535778,,1,data / help / provide,1.2574382874785885
I will collect targeted niche email list for email marketing in 24,https://www.fiverr.com/waseemakram2189/do-yellow-pages-data-scraping-for-your-b2b-leads-in-24-hours?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=18&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=04651818-fff6-4ff7-b52b-bfdca3836f84,,,"PKR 1,088",,,1088,Unknown,i will collect targeted niche email list for email marketing in 24,12,waseemakram2189,18,6.9930151229329605,,1,data / help / provide,6.024303518588712
I will make it intelligenza artificiale,https://www.fiverr.com/orlandopepe/make-it-intelligenza-artificiale?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=19&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=39e5758b-9fe0-4072-8bc8-508584a835e4,,,"PKR 10,876",,,10876,Unknown,i will make it intelligenza artificiale,6,orlandopepe,19,9.294405747093853,,1,data / help / provide,2.8799842476156843
I will help in operation research tasks,https://www.fiverr.com/talalt/help-in-operation-research-tasks?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=20&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=68010d5a-2aff-4358-9015-209198e40ea8,,,"PKR 1,088",,,1088,Unknown,i will help in operation research tasks,7,talalt,20,6.9930151229329605,,1,data / help / provide,5.734907128273899
I will do real estate skip tracing and llc skip tracing in bulk,https://www.fiverr.com/akhtarkhan341/do-real-estate-skip-tracing-and-llc-skip-tracing-in-bulk?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=21&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=1e67b1e1-5e31-4724-841e-e5850d4d4577,,,"PKR 1,088",,,1088,Unknown,i will do real estate skip tracing and llc skip tracing in bulk,13,akhtarkhan341,21,6.9930151229329605,,1,data / help / provide,7.345007270594657
I will be your AWS data engineer,https://www.fiverr.com/sachin93/be-your-aws-data-engineer?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=22&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=867c4b13-f4b5-4f5d-b8d5-ccd8da67c29a,,,"PKR 10,876",,,10876,Unknown,i will be your aws data engineer,7,sachin93,22,9.294405747093853,,11,engineer / data engineer / data,2.2237438779292096
I will provide data entry and be your virtual assistant,https://www.fiverr.com/karenmills681/data-entry-and-virtual-assistant?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=23&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=128fe983-187e-4079-bffd-51b7ca110faf,,,"PKR 3,263",,,3263,Unknown,i will provide data entry and be your virtual assistant,10,karenmills681,23,8.090708716083997,,1,data / help / provide,2.520853272178861
"I will assist you in linear algebra, calculus, discrete math, ode, pde",https://www.fiverr.com/aisha_khan60/assist-you-in-linear-algebra-calculus-discrete-math-ode-pde?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=24&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=87da4212-c478-4380-bbc8-c2029a8f3eb6,,,"PKR 1,088",,,1088,Unknown,i will assist you in linear algebra calculus discrete math ode pde,12,aisha_khan60,24,6.9930151229329605,,1,data / help / provide,5.364448814372248
"I will help in ergonomic, human factor and work study",https://www.fiverr.com/talalt/help-in-ergonomic-human-factor-and-work-study?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=25&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=d2e0a7f6-cf07-46d6-831c-2ddd7f3f0c72,,,"PKR 1,088",,,1088,Unknown,i will help in ergonomic human factor and work study,10,talalt,25,6.9930151229329605,,1,data / help / provide,5.3393488592754075
I will build data and etl pipeline,https://www.fiverr.com/xeyaldasdemirov/build-data-and-etl-pipeline?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=26&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=42b1dda3-9df7-433d-8cde-686ba011c13f,,,"PKR 1,088",,,1088,Unknown,i will build data and etl pipeline,7,xeyaldasdemirov,26,6.9930151229329605,,8,etl / data / create,0.5792367611760614
I will help in statistical quality control tasks,https://www.fiverr.com/talalt/help-in-statistical-quality-control-tasks?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=27&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=f09669b5-20b3-4852-bc45-412cdc300934,,,"PKR 1,088",,,1088,Unknown,i will help in statistical quality control tasks,8,talalt,27,6.9930151229329605,,1,data / help / provide,3.6838267474514144
I will process the data and develop etl pipelines in python,https://www.fiverr.com/jwdservices/process-the-data-and-develop-etl-pipelines-in-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=28&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=eabbfa2a-896c-4dab-8205-8fae5cd6359b,,,"PKR 2,176",,,2176,Unknown,i will process the data and develop etl pipelines in python,11,jwdservices,28,7.685703061234547,,7,develop / develop data / data,2.2787072310142436
I will create python scripts for data extraction,https://www.fiverr.com/praveenrnair/create-python-scripts-for-data-extraction-from-txt-csv-etc?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=29&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=92b09c97-fee3-4fc8-ad2e-d54efa4a1200,,Level 1 Seller,"PKR 6,526",,,6526,Level 1 Seller,i will create python scripts for data extraction,8,praveenrnair,29,8.783702698635217,,4,python / analysis / using,14.769535119169204
I will perform data entry services  data management  services,https://www.fiverr.com/sadianoren/data-management-service-level-agreement?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=30&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=bbec63b4-0086-4d24-adeb-d2be7d336e53,,,"PKR 3,263",,,3263,Unknown,i will perform data entry services data management services,9,sadianoren,30,8.090708716083997,,1,data / help / provide,2.1507475062366366
I will extract data from online platforms,https://www.fiverr.com/lifeoneonline/extract-data-from-online-platforms?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=31&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=b4cfe234-aaef-40ac-b8c7-3d3fdaaa3bde,,,"PKR 2,176",,,2176,Unknown,i will extract data from online platforms,7,lifeoneonline,31,7.685703061234547,,1,data / help / provide,1.9519530245279517
I will do project management on primavera p6,https://www.fiverr.com/ahmmer/do-project-management-on-primavera-p6?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=32&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=7886e1df-a884-440a-98d3-20cafb3d7e3f,,,"PKR 2,176",,,2176,Unknown,i will do project management on primavera p6,8,ahmmer,32,7.685703061234547,,1,data / help / provide,3.4727485091355232
I will edit and transform datasets for analysis,https://www.fiverr.com/phi_consulting/edit-and-transform-datasets-for-analysis?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=33&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=84aeca13-02d1-4f26-9544-b8d91bc19856,,,"PKR 41,327",,,41327,Unknown,i will edit and transform datasets for analysis,8,phi_consulting,33,10.629295515335622,,1,data / help / provide,4.000167513049749
I will design azure data solution architecture,https://www.fiverr.com/raocosolutions/capture-your-api-data-using-python-and-save-in-sql?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=34&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=21cf7ac8-236c-40a8-b2ad-b356091b90ae,,,"PKR 9,788",,,9788,Unknown,i will design azure data solution architecture,7,raocosolutions,34,9.18901458526143,,1,data / help / provide,0.1277725646755384
I will extract data from zerodha kiteconnect using API,https://www.fiverr.com/shravankumar618/create-api-using-express?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=35&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=975e8719-517b-45d7-b570-0afddefa9cca,,,"PKR 6,526",,,6526,Unknown,i will extract data from zerodha kiteconnect using api,9,shravankumar618,35,8.783702698635217,,4,python / analysis / using,0.9900817194096851
"I will design adp annual delivery program for lng, oil and gas company",https://www.fiverr.com/thameralqershi/do-annual-delivery-program-for-lng-adp-industry-with-all-reports?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=4e5f0e4d2ec551641be1ff6edf670ca3&pckg_id=1&pos=36&context_type=rating&funnel=4e5f0e4d2ec551641be1ff6edf670ca3&imp_id=9010badb-1608-4e35-b575-c6c14594507d,,Level 2 Seller,"PKR 216,423",,,216423,Level 2 Seller,i will design adp annual delivery program for lng oil and gas company,13,thameralqershi,36,12.284994725535007,,1,data / help / provide,13.543848314262984
